"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-09",,"87","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-10",,"86","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-11",,"87","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-12",,"93","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-13",,"93","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-14",,"94","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-15",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-16",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-17",,"93","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-18",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-19",,"95","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-20",,"96","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-21",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-22",,"91","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-23",,"90","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-24",,"90","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-25",,"91","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-26",,"83","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-27",,"85","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-28",,"84","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-29",,"76","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-09-30",,"87","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-01",,"88","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-02",,"89","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-03",,"87","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-04",,"89","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-05",,"89","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-06",,"87","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-07",,"88","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-08",,"91","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-09",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-10",,"79","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","2017-10-11",,"80","57",
"USC00410431","AUSTIN 6 S, TX US","2016-07-11",,"94","77","78"
"USC00410431","AUSTIN 6 S, TX US","2016-07-12",,"97","73","75"
"USC00410431","AUSTIN 6 S, TX US","2016-07-13",,"96","75","79"
"USC00410431","AUSTIN 6 S, TX US","2016-07-14",,"97","74","74"
"USC00410431","AUSTIN 6 S, TX US","2016-07-15",,"98","74","75"
"USC00410431","AUSTIN 6 S, TX US","2016-07-16",,"97","72","72"
"USC00410431","AUSTIN 6 S, TX US","2016-07-17",,"96","71","73"
"USC00410431","AUSTIN 6 S, TX US","2016-07-18",,"96","71","74"
"USC00410431","AUSTIN 6 S, TX US","2016-07-19",,"96","74","75"
"USC00410431","AUSTIN 6 S, TX US","2016-07-20",,"96","71","73"
"USC00410431","AUSTIN 6 S, TX US","2016-07-21",,"96","73","75"
"USC00410431","AUSTIN 6 S, TX US","2016-07-22",,"97","72","74"
"USC00410431","AUSTIN 6 S, TX US","2016-07-23",,"98","74","75"
"USC00410431","AUSTIN 6 S, TX US","2016-07-24",,"98","75","76"
"USC00410431","AUSTIN 6 S, TX US","2016-07-25",,"98","75","79"
"USC00410431","AUSTIN 6 S, TX US","2016-07-26",,"98","71","71"
"USC00410431","AUSTIN 6 S, TX US","2016-07-27",,"90","70","70"
"USC00410431","AUSTIN 6 S, TX US","2016-07-28",,"91","69","72"
"USC00410431","AUSTIN 6 S, TX US","2016-07-29",,"93","71","74"
"USC00410431","AUSTIN 6 S, TX US","2016-07-30",,"95","69","73"
"USC00410431","AUSTIN 6 S, TX US","2016-07-31",,"93","73","74"
"USC00410431","AUSTIN 6 S, TX US","2016-08-01",,"95","69","71"
"USC00410431","AUSTIN 6 S, TX US","2016-08-02",,"96","70","71"
"USC00410431","AUSTIN 6 S, TX US","2016-08-03",,"95","70","72"
"USC00410431","AUSTIN 6 S, TX US","2016-08-04",,"96","72","73"
"USC00410431","AUSTIN 6 S, TX US","2016-08-05",,"95","72","73"
"USC00410431","AUSTIN 6 S, TX US","2016-08-06",,"96","71","72"
"USC00410431","AUSTIN 6 S, TX US","2016-08-07",,"96","72","75"
"USC00410431","AUSTIN 6 S, TX US","2016-08-08",,"97","74","76"
"USC00410431","AUSTIN 6 S, TX US","2016-08-09",,"96","76","77"
"USC00410431","AUSTIN 6 S, TX US","2016-08-10",,"98","77","78"
"USC00410431","AUSTIN 6 S, TX US","2016-08-11",,"98","75","76"
"USC00410431","AUSTIN 6 S, TX US","2016-08-12",,"98","74","75"
"USC00410431","AUSTIN 6 S, TX US","2016-08-13",,"100","75","76"
"USC00410431","AUSTIN 6 S, TX US","2016-08-14",,"92","72","73"
"USC00410431","AUSTIN 6 S, TX US","2016-08-15",,"84","64","65"
"USC00410431","AUSTIN 6 S, TX US","2016-08-16",,"75","65","70"
"USC00410431","AUSTIN 6 S, TX US","2016-08-17",,"84","67","73"
"USC00410431","AUSTIN 6 S, TX US","2016-08-18",,"84","70","70"
"USC00410431","AUSTIN 6 S, TX US","2016-08-19",,"87","69","73"
"USC00410431","AUSTIN 6 S, TX US","2016-08-20",,"92","73","74"
"USC00410431","AUSTIN 6 S, TX US","2016-08-21",,"84","68","68"
"USC00410431","AUSTIN 6 S, TX US","2016-08-22",,"80","68","71"
"USC00410431","AUSTIN 6 S, TX US","2016-08-23",,"90","71","77"
"USC00410431","AUSTIN 6 S, TX US","2016-08-24",,"92","71","73"
"USC00410431","AUSTIN 6 S, TX US","2016-08-25",,"92","71","71"
"USC00410431","AUSTIN 6 S, TX US","2016-08-26",,"91","70","70"
"USC00410431","AUSTIN 6 S, TX US","2016-08-27",,"92","67","68"
"USC00410431","AUSTIN 6 S, TX US","2016-08-28",,"90","66","67"
"USC00410431","AUSTIN 6 S, TX US","2016-08-29",,"90","67","70"
"USC00410431","AUSTIN 6 S, TX US","2016-08-30",,"89","68","69"
"USC00410431","AUSTIN 6 S, TX US","2016-08-31",,"90","69","70"
"USC00410431","AUSTIN 6 S, TX US","2016-09-01",,"92","70","72"
"USC00410431","AUSTIN 6 S, TX US","2016-09-02",,"93","70","70"
"USC00410431","AUSTIN 6 S, TX US","2016-09-03",,"89","69","70"
"USC00410431","AUSTIN 6 S, TX US","2016-09-04",,"89","69","69"
"USC00410431","AUSTIN 6 S, TX US","2016-09-05",,"92","67","71"
"USC00410431","AUSTIN 6 S, TX US","2016-09-06",,"91","71","73"
"USC00410431","AUSTIN 6 S, TX US","2016-09-07",,"92","73","75"
"USC00410431","AUSTIN 6 S, TX US","2016-09-08",,"92","73","73"
"USC00410431","AUSTIN 6 S, TX US","2016-09-09",,"92","72","72"
"USC00410431","AUSTIN 6 S, TX US","2016-09-10",,"91","70","71"
"USC00410431","AUSTIN 6 S, TX US","2016-09-11",,"91","63","64"
"USC00410431","AUSTIN 6 S, TX US","2016-09-12",,"89","64","64"
"USC00410431","AUSTIN 6 S, TX US","2016-09-13",,"91","64","68"
"USC00410431","AUSTIN 6 S, TX US","2016-09-14",,"90","68","72"
"USC00410431","AUSTIN 6 S, TX US","2016-09-15",,"91","68","68"
"USC00410431","AUSTIN 6 S, TX US","2016-09-16",,"92","68","70"
"USC00410431","AUSTIN 6 S, TX US","2016-09-17",,"93","70","70"
"USC00410431","AUSTIN 6 S, TX US","2016-09-18",,"93","70","73"
"USC00410431","AUSTIN 6 S, TX US","2016-09-19",,"95","73","74"
"USC00410431","AUSTIN 6 S, TX US","2016-09-20",,"95","72","72"
"USC00410431","AUSTIN 6 S, TX US","2016-09-21",,"95","70","70"
"USC00410431","AUSTIN 6 S, TX US","2016-09-22",,"92","65","65"
"USC00410431","AUSTIN 6 S, TX US","2016-09-23",,"92","65","70"
"USC00410431","AUSTIN 6 S, TX US","2016-09-24",,"89","70","72"
"USC00410431","AUSTIN 6 S, TX US","2016-09-25",,"93","70","72"
"USC00410431","AUSTIN 6 S, TX US","2016-09-26",,"84","65","66"
"USC00410431","AUSTIN 6 S, TX US","2016-09-27",,"70","60","62"
"USC00410431","AUSTIN 6 S, TX US","2016-09-28",,"77","56","56"
"USC00410431","AUSTIN 6 S, TX US","2016-09-29",,"86","54","56"
"USC00410431","AUSTIN 6 S, TX US","2016-09-30",,"84","50","50"
"USC00410431","AUSTIN 6 S, TX US","2016-10-01",,"79","50","51"
"USC00410431","AUSTIN 6 S, TX US","2016-10-02",,"80","51","51"
"USC00410431","AUSTIN 6 S, TX US","2016-10-03",,"85","51","55"
"USC00410431","AUSTIN 6 S, TX US","2016-10-04",,"85","55","62"
"USC00410431","AUSTIN 6 S, TX US","2016-10-05",,"89","62","71"
"USC00410431","AUSTIN 6 S, TX US","2016-10-06",,"90","70","72"
"USC00410431","AUSTIN 6 S, TX US","2016-10-07",,"90","68","70"
"USC00410431","AUSTIN 6 S, TX US","2016-10-08",,"87","54","54"
"USC00410431","AUSTIN 6 S, TX US","2016-10-09",,"83","51","51"
"USC00410431","AUSTIN 6 S, TX US","2016-10-10",,"79","46","46"
"USC00410431","AUSTIN 6 S, TX US","2016-10-11",,"81","45","47"
"USC00410431","AUSTIN 6 S, TX US","2016-10-12",,"85","47","54"
"USC00410431","AUSTIN 6 S, TX US","2016-10-13",,"88","54","63"
"USC00410431","AUSTIN 6 S, TX US","2016-10-14",,"86","60","64"
"USC00410431","AUSTIN 6 S, TX US","2016-10-15",,"84","62","64"
"USC00410431","AUSTIN 6 S, TX US","2016-10-16",,"88","63","71"
"USC00410431","AUSTIN 6 S, TX US","2016-10-17",,"90","67","69"
"USC00410431","AUSTIN 6 S, TX US","2016-10-18",,"90","69","69"
"USC00410431","AUSTIN 6 S, TX US","2016-10-19",,"89","69","70"
"USC00410431","AUSTIN 6 S, TX US","2016-10-20",,"89","64","64"
"USC00410431","AUSTIN 6 S, TX US","2016-10-21",,"79","49","49"
"USC00410431","AUSTIN 6 S, TX US","2016-10-22",,"70","42","42"
"USC00410431","AUSTIN 6 S, TX US","2016-10-23",,"75","41","46"
"USC00410431","AUSTIN 6 S, TX US","2016-10-24",,"82","46","60"
"USC00410431","AUSTIN 6 S, TX US","2016-10-25",,"84","57","59"
"USC00410431","AUSTIN 6 S, TX US","2016-10-26",,"84","54","54"
"USC00410431","AUSTIN 6 S, TX US","2016-10-27",,"85","54","57"
"USC00410431","AUSTIN 6 S, TX US","2016-10-28",,"85","52","52"
"USC00410431","AUSTIN 6 S, TX US","2016-10-29",,"84","52","61"
"USC00410431","AUSTIN 6 S, TX US","2016-10-30",,"84","56","57"
"USC00410431","AUSTIN 6 S, TX US","2016-10-31",,"85","50","56"
"USC00410431","AUSTIN 6 S, TX US","2016-11-01",,"82","56","66"
"USC00410431","AUSTIN 6 S, TX US","2016-11-02",,"87","66","70"
"USC00410431","AUSTIN 6 S, TX US","2016-11-03",,"85","68","68"
"USC00410431","AUSTIN 6 S, TX US","2016-11-04",,"82","61","62"
"USC00410431","AUSTIN 6 S, TX US","2016-11-05",,"68","61","62"
"USC00410431","AUSTIN 6 S, TX US","2016-11-06",,"70","51","55"
"USC00410431","AUSTIN 6 S, TX US","2016-11-07",,"71","52","57"
"USC00410431","AUSTIN 6 S, TX US","2016-11-08",,"70","56","56"
"USC00410431","AUSTIN 6 S, TX US","2016-11-09",,"64","54","55"
"USC00410431","AUSTIN 6 S, TX US","2016-11-10",,"59","51","52"
"USC00410431","AUSTIN 6 S, TX US","2016-11-11",,"65","48","49"
"USC00410431","AUSTIN 6 S, TX US","2016-11-12",,"67","48","49"
"USC00410431","AUSTIN 6 S, TX US","2016-11-13",,"72","48","48"
"USC00410431","AUSTIN 6 S, TX US","2016-11-14",,"71","48","51"
"USC00410431","AUSTIN 6 S, TX US","2016-11-15",,"78","49","49"
"USC00410431","AUSTIN 6 S, TX US","2016-11-16",,"84","46","48"
"USC00410431","AUSTIN 6 S, TX US","2016-11-17",,"85","48","57"
"USC00410431","AUSTIN 6 S, TX US","2016-11-18",,"80","57","63"
"USC00410431","AUSTIN 6 S, TX US","2016-11-19",,"80","39","39"
"USC00410431","AUSTIN 6 S, TX US","2016-11-20",,"54","33","33"
"USC00410431","AUSTIN 6 S, TX US","2016-11-21",,"59","33","37"
"USC00410431","AUSTIN 6 S, TX US","2016-11-22",,"72","37","58"
"USC00410431","AUSTIN 6 S, TX US","2016-11-23",,"74","46","46"
"USC00410431","AUSTIN 6 S, TX US","2016-11-24",,"64","41","42"
"USC00410431","AUSTIN 6 S, TX US","2016-11-25",,"71","42","53"
"USC00410431","AUSTIN 6 S, TX US","2016-11-26",,"58","46","49"
"USC00410431","AUSTIN 6 S, TX US","2016-11-27",,"64","47","47"
"USC00410431","AUSTIN 6 S, TX US","2016-11-28",,"72","47","65"
"USC00410431","AUSTIN 6 S, TX US","2016-11-29",,"78","43","49"
"USC00410431","AUSTIN 6 S, TX US","2016-11-30",,"75","43","43"
"USC00410431","AUSTIN 6 S, TX US","2016-12-01",,"59","35","36"
"USC00410431","AUSTIN 6 S, TX US","2016-12-02",,"62","36","46"
"USC00410431","AUSTIN 6 S, TX US","2016-12-03",,"58","43","43"
"USC00410431","AUSTIN 6 S, TX US","2016-12-04",,"45","43","44"
"USC00410431","AUSTIN 6 S, TX US","2016-12-05",,"46","42","42"
"USC00410431","AUSTIN 6 S, TX US","2016-12-06",,"46","39","42"
"USC00410431","AUSTIN 6 S, TX US","2016-12-07",,"52","37","37"
"USC00410431","AUSTIN 6 S, TX US","2016-12-08",,"48","37","38"
"USC00410431","AUSTIN 6 S, TX US","2016-12-09",,"39","32","32"
"USC00410431","AUSTIN 6 S, TX US","2016-12-10",,"41","32","37"
"USC00410431","AUSTIN 6 S, TX US","2016-12-11",,"47","37","47"
"USC00410431","AUSTIN 6 S, TX US","2016-12-12",,"60","41","41"
"USC00410431","AUSTIN 6 S, TX US","2016-12-13",,"58","41","52"
"USC00410431","AUSTIN 6 S, TX US","2016-12-14",,"74","39","39"
"USC00410431","AUSTIN 6 S, TX US","2016-12-15",,"50","39","40"
"USC00410431","AUSTIN 6 S, TX US","2016-12-16",,"47","40","45"
"USC00410431","AUSTIN 6 S, TX US","2016-12-17",,"60","45","57"
"USC00410431","AUSTIN 6 S, TX US","2016-12-18",,"74","28","28"
"USC00410431","AUSTIN 6 S, TX US","2016-12-19",,"34","26","26"
"USC00410431","AUSTIN 6 S, TX US","2016-12-20",,"39","26","33"
"USC00410431","AUSTIN 6 S, TX US","2016-12-21",,"51","33","38"
"USC00410431","AUSTIN 6 S, TX US","2016-12-22",,"64","38","44"
"USC00410431","AUSTIN 6 S, TX US","2016-12-23",,"60","43","46"
"USC00410431","AUSTIN 6 S, TX US","2016-12-24",,"65","46","62"
"USC00410431","AUSTIN 6 S, TX US","2016-12-25",,"76","62","62"
"USC00410431","AUSTIN 6 S, TX US","2016-12-26",,"78","62","64"
"USC00410431","AUSTIN 6 S, TX US","2016-12-27",,"85","56","56"
"USC00410431","AUSTIN 6 S, TX US","2016-12-28",,"71","55","62"
"USC00410431","AUSTIN 6 S, TX US","2016-12-29",,"84","50","50"
"USC00410431","AUSTIN 6 S, TX US","2016-12-30",,"55","43","43"
"USC00410431","AUSTIN 6 S, TX US","2016-12-31",,"49","43","48"
"USC00410431","AUSTIN 6 S, TX US","2017-01-01",,"74","46","46"
"USC00410431","AUSTIN 6 S, TX US","2017-01-02",,"70","46","47"
"USC00410431","AUSTIN 6 S, TX US","2017-01-03",,"70","39","40"
"USC00410431","AUSTIN 6 S, TX US","2017-01-04",,"72","35","36"
"USC00410431","AUSTIN 6 S, TX US","2017-01-05",,"44","34","44"
"USC00410431","AUSTIN 6 S, TX US","2017-01-06",,"56","29","29"
"USC00410431","AUSTIN 6 S, TX US","2017-01-07",,"32","24","24"
"USC00410431","AUSTIN 6 S, TX US","2017-01-08",,"38","24","25"
"USC00410431","AUSTIN 6 S, TX US","2017-01-09",,"45","25","38"
"USC00410431","AUSTIN 6 S, TX US","2017-01-10",,"66","38","51"
"USC00410431","AUSTIN 6 S, TX US","2017-01-11",,"77","51","56"
"USC00410431","AUSTIN 6 S, TX US","2017-01-12",,"78","56","60"
"USC00410431","AUSTIN 6 S, TX US","2017-01-13",,"81","59","62"
"USC00410431","AUSTIN 6 S, TX US","2017-01-14",,"78","43","43"
"USC00410431","AUSTIN 6 S, TX US","2017-01-15",,"47","43","46"
"USC00410431","AUSTIN 6 S, TX US","2017-01-16",,"69","46","52"
"USC00410431","AUSTIN 6 S, TX US","2017-01-17",,"63","48","48"
"USC00410431","AUSTIN 6 S, TX US","2017-01-18",,"48","42","42"
"USC00410431","AUSTIN 6 S, TX US","2017-01-19",,"49","42","45"
"USC00410431","AUSTIN 6 S, TX US","2017-01-20",,"64","43","45"
"USC00410431","AUSTIN 6 S, TX US","2017-01-21",,"73","44","51"
"USC00410431","AUSTIN 6 S, TX US","2017-01-22",,"83","50","51"
"USC00410431","AUSTIN 6 S, TX US","2017-01-23",,"63","41","41"
"USC00410431","AUSTIN 6 S, TX US","2017-01-24",,"71","40","46"
"USC00410431","AUSTIN 6 S, TX US","2017-01-25",,"84","46","52"
"USC00410431","AUSTIN 6 S, TX US","2017-01-26",,"63","37","39"
"USC00410431","AUSTIN 6 S, TX US","2017-01-27",,"51","35","36"
"USC00410431","AUSTIN 6 S, TX US","2017-01-28",,"50","36","38"
"USC00410431","AUSTIN 6 S, TX US","2017-01-29",,"54","34","36"
"USC00410431","AUSTIN 6 S, TX US","2017-01-30",,"64","36","40"
"USC00410431","AUSTIN 6 S, TX US","2017-01-31",,"80","38","38"
"USC00410431","AUSTIN 6 S, TX US","2017-02-01",,"75","37","48"
"USC00410431","AUSTIN 6 S, TX US","2017-02-02",,"80","45","45"
"USC00410431","AUSTIN 6 S, TX US","2017-02-03",,"55","41","41"
"USC00410431","AUSTIN 6 S, TX US","2017-02-04",,"46","41","43"
"USC00410431","AUSTIN 6 S, TX US","2017-02-05",,"48","41","48"
"USC00410431","AUSTIN 6 S, TX US","2017-02-06",,"68","48","62"
"USC00410431","AUSTIN 6 S, TX US","2017-02-07",,"77","57","57"
"USC00410431","AUSTIN 6 S, TX US","2017-02-08",,"85","47","53"
"USC00410431","AUSTIN 6 S, TX US","2017-02-09",,"85","40","40"
"USC00410431","AUSTIN 6 S, TX US","2017-02-10",,"60","39","48"
"USC00410431","AUSTIN 6 S, TX US","2017-02-11",,"76","48","62"
"USC00410431","AUSTIN 6 S, TX US","2017-02-12",,"86","59","62"
"USC00410431","AUSTIN 6 S, TX US","2017-02-13",,"81","55","55"
"USC00410431","AUSTIN 6 S, TX US","2017-02-14",,"76","43","44"
"USC00410431","AUSTIN 6 S, TX US","2017-02-15",,"53","38","38"
"USC00410431","AUSTIN 6 S, TX US","2017-02-16",,"59","36","38"
"USC00410431","AUSTIN 6 S, TX US","2017-02-17",,"63","36","42"
"USC00410431","AUSTIN 6 S, TX US","2017-02-18",,"73","42","54"
"USC00410431","AUSTIN 6 S, TX US","2017-02-19",,"86","54","64"
"USC00410431","AUSTIN 6 S, TX US","2017-02-20",,"79","51","51"
"USC00410431","AUSTIN 6 S, TX US","2017-02-21",,"66","45","45"
"USC00410431","AUSTIN 6 S, TX US","2017-02-22",,"79","43","43"
"USC00410431","AUSTIN 6 S, TX US","2017-02-23",,"85","43","44"
"USC00410431","AUSTIN 6 S, TX US","2017-02-24",,"89","44","52"
"USC00410431","AUSTIN 6 S, TX US","2017-02-25",,"82","39","39"
"USC00410431","AUSTIN 6 S, TX US","2017-02-26",,"56","37","41"
"USC00410431","AUSTIN 6 S, TX US","2017-02-27",,"68","41","60"
"USC00410431","AUSTIN 6 S, TX US","2017-02-28",,"81","60","65"
"USC00410431","AUSTIN 6 S, TX US","2017-03-01",,"81","59","60"
"USC00410431","AUSTIN 6 S, TX US","2017-03-02",,"70","44","44"
"USC00410431","AUSTIN 6 S, TX US","2017-03-03",,"60","38","39"
"USC00410431","AUSTIN 6 S, TX US","2017-03-04",,"64","39","48"
"USC00410431","AUSTIN 6 S, TX US","2017-03-05",,"52","47","52"
"USC00410431","AUSTIN 6 S, TX US","2017-03-06",,"72","51","62"
"USC00410431","AUSTIN 6 S, TX US","2017-03-07",,"84","57","60"
"USC00410431","AUSTIN 6 S, TX US","2017-03-08",,"77","52","52"
"USC00410431","AUSTIN 6 S, TX US","2017-03-09",,"72","52","61"
"USC00410431","AUSTIN 6 S, TX US","2017-03-10",,"79","54","55"
"USC00410431","AUSTIN 6 S, TX US","2017-03-11",,"83","55","56"
"USC00410431","AUSTIN 6 S, TX US","2017-03-12",,"60","42","43"
"USC00410431","AUSTIN 6 S, TX US","2017-03-13",,"46","42","43"
"USC00410431","AUSTIN 6 S, TX US","2017-03-14",,"63","38","38"
"USC00410431","AUSTIN 6 S, TX US","2017-03-15",,"68","37","41"
"USC00410431","AUSTIN 6 S, TX US","2017-03-16",,"73","41","52"
"USC00410431","AUSTIN 6 S, TX US","2017-03-17",,"77","52","60"
"USC00410431","AUSTIN 6 S, TX US","2017-03-18",,"83","56","57"
"USC00410431","AUSTIN 6 S, TX US","2017-03-19",,"84","57","60"
"USC00410431","AUSTIN 6 S, TX US","2017-03-20",,"84","57","57"
"USC00410431","AUSTIN 6 S, TX US","2017-03-21",,"84","56","58"
"USC00410431","AUSTIN 6 S, TX US","2017-03-22",,"84","58","61"
"USC00410431","AUSTIN 6 S, TX US","2017-03-23",,"84","58","58"
"USC00410431","AUSTIN 6 S, TX US","2017-03-24",,"84","58","61"
"USC00410431","AUSTIN 6 S, TX US","2017-03-25",,"84","47","47"
"USC00410431","AUSTIN 6 S, TX US","2017-03-26",,"81","47","58"
"USC00410431","AUSTIN 6 S, TX US","2017-03-27",,"85","58","63"
"USC00410431","AUSTIN 6 S, TX US","2017-03-28",,"84","63","64"
"USC00410431","AUSTIN 6 S, TX US","2017-03-29",,"85","53","53"
"USC00410431","AUSTIN 6 S, TX US","2017-03-30",,"84","45","45"
"USC00410431","AUSTIN 6 S, TX US","2017-03-31",,"81","45","46"
"USC00410431","AUSTIN 6 S, TX US","2017-04-01",,"84","46","59"
"USC00410431","AUSTIN 6 S, TX US","2017-04-02",,"76","58","61"
"USC00410431","AUSTIN 6 S, TX US","2017-04-03",,"76","44","44"
"USC00410431","AUSTIN 6 S, TX US","2017-04-04",,"87","44","48"
"USC00410431","AUSTIN 6 S, TX US","2017-04-05",,"88","46","46"
"USC00410431","AUSTIN 6 S, TX US","2017-04-06",,"71","41","42"
"USC00410431","AUSTIN 6 S, TX US","2017-04-07",,"75","42","45"
"USC00410431","AUSTIN 6 S, TX US","2017-04-08",,"79","44","50"
"USC00410431","AUSTIN 6 S, TX US","2017-04-09",,"81","50","59"
"USC00410431","AUSTIN 6 S, TX US","2017-04-10",,"81","59","66"
"USC00410431","AUSTIN 6 S, TX US","2017-04-11",,"82","63","64"
"USC00410431","AUSTIN 6 S, TX US","2017-04-12",,"67","53","55"
"USC00410431","AUSTIN 6 S, TX US","2017-04-13",,"77","55","60"
"USC00410431","AUSTIN 6 S, TX US","2017-04-14",,"83","56","58"
"USC00410431","AUSTIN 6 S, TX US","2017-04-15",,"83","58","60"
"USC00410431","AUSTIN 6 S, TX US","2017-04-16",,"84","60","63"
"USC00410431","AUSTIN 6 S, TX US","2017-04-17",,"85","61","62"
"USC00410431","AUSTIN 6 S, TX US","2017-04-18",,"77","54","56"
"USC00410431","AUSTIN 6 S, TX US","2017-04-19",,"79","56","61"
"USC00410431","AUSTIN 6 S, TX US","2017-04-20",,"84","61","63"
"USC00410431","AUSTIN 6 S, TX US","2017-04-21",,"86","63","66"
"USC00410431","AUSTIN 6 S, TX US","2017-04-22",,"86","56","56"
"USC00410431","AUSTIN 6 S, TX US","2017-04-23",,"60","45","46"
"USC00410431","AUSTIN 6 S, TX US","2017-04-24",,"72","43","43"
